name,address,city,state,postal_code,latitude,longitude,stars,categories
Advance Auto Parts,3105 Mount Holly-huntersville Rd,Charlotte,NC,28216,35.32196441,-80.95208555,4.5,Auto Parts & Supplies;Automotive
Advance Auto Parts,9425 South Blvd,Charlotte,NC,28273,35.108792,-80.88119879,4,Auto Parts & Supplies;Automotive
Advance Eye Care,15235 John J Delaney Dr,Charlotte,NC,28277,35.0541393,-80.8490182,3,Optometrists;Medical Centers;Health & Medical;Eyewear & Opticians;Shopping;Medical Supplies
Advanced Air Duct Cleaning,9701 Hidden Reach Ln,Charlotte,NC,28214,35.3370264,-80.9687004,1,Air Duct Cleaning;Local Services;Professional Services
Advanced Disposal Service,10925 Metromont Pkwy,Charlotte,NC,28269,35.266587,-80.807425,1.5,Local Services
"Advanced Health & Pain Relief Center, P.A.",2305 E Wt Harris Blvd,Charlotte,NC,28213,35.282405,-80.723412,4.5,Acupuncture;Massage;Beauty & Spas;Chiropractors;Health & Medical
Advanced Massage & Bodywork,11108 S Tryon St,Charlotte,NC,28273,35.1172294,-80.9613295,5,Massage Therapy;Active Life;Trainers;Beauty & Spas;Health & Medical;Massage;Naturopathic/Holistic;Doctors;Fitness & Instruction
Advanced Therapeutics Pain Relief and Wellness Center,"1200 E Morehead St, Ste 190",Charlotte,NC,28204,35.2093735,-80.840955,3,Art Galleries;Trainers;Yoga;Health & Medical;Shopping;Fitness & Instruction;Massage Therapy;Reiki;Active Life;Arts & Entertainment
Advanced Training Concepts,"1607 Montford Dr, Ste F",Charlotte,NC,28209,35.1709542,-80.8493812,5,Trainers;Active Life;Gyms;Fitness & Instruction
Advantage Rent A Car,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,35.2214228,-80.9437985,2,Hotels & Travel;Car Rental
Advantage Rent-A-Car,5330 Wilkinson Blvd,Charlotte,NC,28208,35.233733,-80.928673,2,Hotels & Travel;Car Rental
Advantage Vision Center,1016 S Church St,Charlotte,NC,28203,35.22189,-80.85368,2.5,Health & Medical;Shopping;Optometrists;Eyewear & Opticians
Advent Coworking,933 Louise Ave,Charlotte,NC,28204,35.22453121,-80.82033411,5,Arts & Entertainment;Shopping;Event Planning & Services;Professional Services;Venues & Event Spaces;Art Galleries
Adventure Vans,4765 S Blvd,Charlotte,NC,28217,35.174135,-80.875574,3.5,Automotive;Hotels & Travel;Car Rental;Transportation;Car Dealers;Truck Rental
AerialCLT,801 North Tryon St,Charlotte,NC,28206,35.233025,-80.835683,4.5,Dance Studios;Gyms;Gymnastics;Fitness & Instruction;Active Life
AerialCLT,421 E 26th St,Charlotte,NC,28205,35.241541,-80.814969,5,Gyms;Dance Studios;Fitness & Instruction;Active Life;Gymnastics
Affordable Charlotte Shuttle,2864 Hosta Dr,Charlotte,NC,28269,35.299575,-80.805436,3,Taxis;Transportation;Hotels & Travel;Airport Shuttles
Affordable Computer Repair By DJ,6110 Carriage Oaks Dr,Charlotte,NC,28262,35.286823,-80.780227,4,IT Services & Computer Repair;Local Services
Affordable Decorative Concrete,3021 Overbrook Ter,Charlotte,NC,28214,35.2519128,-80.9885739,1,Flooring;Building Supplies;Masonry/Concrete;Contractors;Home Services
Affordable Fence Guys,,Charlotte,NC,,35.2270869,-80.8431267,1,Home Services;Fences & Gates
Affordable Furniture and Mattress Store,5102 South Blvd,Charlotte,NC,28217,35.16775,-80.876515,3.5,Furniture Stores;Shopping;Mattresses;Home & Garden
Affordable Towncar Service,1433 Emerywood Dr,Charlotte,NC,28210,35.1561997,-80.8740129,4.5,Taxis;Transportation;Hotels & Travel
African Heritage Market,"5033 S Blvd, Ste N",Charlotte,NC,28217,35.1684785,-80.8750347,4.5,Herbs & Spices;Imported Food;Grocery;Food;Specialty Food;Ethnic Food
AFV Exotic Arts,1709 E Central Ave,Charlotte,NC,28205,35.220551,-80.809983,5,Fitness & Instruction;Dance Studios;Active Life
Ag Drywall & Painting,9108 Shackleford Ter,Charlotte,NC,28227,35.20724,-80.68806,5,Painters;Home Services;Drywall Installation & Repair;Contractors
Ageless Remedies SouthPark,3900 Colony Rd,Charlotte,NC,28211,35.1542135,-80.824381,4,Medical Spas;Beauty & Spas;Health & Medical;Skin Care
Aggie's Ice Cream & Grill,"7209 E Wt Harris Blvd, Ste B",Charlotte,NC,28227,35.2215815,-80.723541,3.5,Diners;Restaurants
Agora Greek Market,5122 E Independence Blvd,Charlotte,NC,28212,35.188203,-80.761037,4.5,Food;Grocery
Agou Hair Braiding Boutique,"7925 N Tryon St, Ste 105",Charlotte,NC,28262,35.296807,-80.755564,1.5,Blow Dry/Out Services;Hair Extensions;Hair Stylists;Beauty & Spas;Hair Salons
AHI Residential & Commercial Inspections,,Charlotte,NC,28210,35.1274285,-80.8599193,5,Home Inspectors;Real Estate;Home Services;Real Estate Services;Professional Services
Aim 2 Please Moving,1726 Umstead St,Charlotte,NC,28205,35.232411,-80.813181,3,Movers;Home Services
AIR Aerial Fitness,"532 Governor Morrison St, Ste C-120",Charlotte,NC,28211,35.1560629,-80.8247924,4.5,Aerial Fitness;Active Life;Fitness & Instruction
AIR Aerial Fitness,1043-C Providence Rd,Charlotte,NC,28207,35.1949405,-80.8257343,4.5,Boot Camps;Barre Classes;Active Life;Fitness & Instruction;Yoga
"Air Maxx of Charlotte, Inc.",3941 Selwyn Ave,Charlotte,NC,28209,35.1591306,-80.8484363,2.5,Heating & Air Conditioning/HVAC;Home Services
Air Today LLC,8100 England St,Charlotte,NC,28273,35.12984,-80.8830119,5,Home & Garden;Heating & Air Conditioning/HVAC;Appliances;Home Services;Shopping
Airport Cell Phone Lot 2,5501 R C Josh Birmingham Pkwy,Charlotte,NC,28208,35.22269856,-80.94814588,2.5,Hotels & Travel;Airport Lounges;Parking;Bars;Airports;Automotive;Nightlife
Airport Express,6020 Wilkinson Blvd,Charlotte,NC,28208,35.2355584,-80.9425707,2,Automotive;Transportation;Hotels & Travel;Gas Stations
Airport Holiday Payless Rent-A-Car Systems,3911 South Blvd,Charlotte,NC,28209,35.1895149,-80.8749662,2,Hotels & Travel;Car Rental
Airport Wireless,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,35.22063454,-80.9429419,3,Shopping;Electronics
Airtran Airways,,Charlotte,NC,28208,35.212973,-80.9097127,1,Hotels & Travel;Airlines;Transportation
Airworks Cooling & Heating,7218 Cherry Tripp Dr,Charlotte,NC,28212,35.1621115,-80.7416087,5,Home Services;Heating & Air Conditioning/HVAC
Aix en Provence,545 B Providence Rd,Charlotte,NC,28207,35.2021078,-80.8245171,4.5,French;Restaurants;Spanish;Mediterranean;Italian
Ajbani Moroccan Cuisine,2903 - C Central Ave,Charlotte,NC,28205,35.21848931,-80.79514692,4,Halal;Restaurants;Moroccan;Mediterranean;Middle Eastern
"AJS Carolina Pest Control, Inc.","10837 Mt Holly Rd, Ste 2",Charlotte,NC,28214,35.2996103,-80.9836449,1,Local Services;Pest Control
AJ's Cleaners,206 N College St,Charlotte,NC,28202,35.2274197,-80.8406527,3.5,Sewing & Alterations;Couriers & Delivery Services;Local Services;Dry Cleaning & Laundry;Laundry Services;Dry Cleaning
Akahana Asian Bistro,1308 The Plz,Charlotte,NC,28205,35.22084169,-80.81027926,3.5,Vietnamese;Asian Fusion;Restaurants;Sushi Bars
AKM Auto Key Masters,"8022 Providence Rd, Ste 500-150",Charlotte,NC,28277,35.098038,-80.780421,3,Security Systems;Automotive;Keys & Locksmiths;Home Services;Local Services;Professional Services
Akropolis Cafe,8500 University City Blvd,Charlotte,NC,28213,35.2953493,-80.7400475,3,Greek;Cafes;Mediterranean;Restaurants
Akropolis Cafe At Arboretum,"8200 Providence Rd, Ste 1100",Charlotte,NC,28277,35.09554596,-80.77875302,3,Restaurants;Greek;Mediterranean
Akropolis Kafe,14027 Conlan Cir,Charlotte,NC,28277,35.0562288,-80.8541147,3.5,Greek;Restaurants;Persian/Iranian
Alamo Rent A Car,5489 R C Josh Birmingham Pkwy,Charlotte,NC,28214,35.22579,-80.946752,3.5,Car Rental;Hotels & Travel
Alarca Realty,"1409 East Blvd, Ste 110B",Charlotte,NC,28203,35.2011908,-80.8429185,2,Real Estate;Real Estate Services;Property Management;Home Services
Al-basha Mediterranean Grill & Hookah,"3145 N Sharon Amity Rd, Ste A",Charlotte,NC,28205,35.20357864,-80.76056521,4.5,Juice Bars & Smoothies;Bars;Nightlife;Mediterranean;Restaurants;Falafel;Hookah Bars;Food
Alchemy: The Workshop,"1824 Statesville Ave, Ste 108",Charlotte,NC,28206,35.2476883,-80.8332362,4.5,Hair Stylists;Hair Salons;Automotive;Local Services;Hair Extensions;Towing;Men's Hair Salons;Beauty & Spas;Farm Equipment Repair
Aldi,5550 Old Pineville Rd,Charlotte,NC,28217,35.1644154,-80.8788126,4,Beer;Wine & Spirits;Food;Grocery
Aldi,2526 Freedom Dr,Charlotte,NC,28208,35.237031,-80.880312,4,Food;Grocery
Aldi,6454 Albemarle Rd,Charlotte,NC,28212,35.2012847,-80.7345468,3.5,Food;Grocery;Beer;Wine & Spirits
Aldi,10710 S Tryon St,Charlotte,NC,28273,35.1198782,-80.9560025,3,Beer;Wine & Spirits;Grocery;Food
Aldi,4120 Sunset Rd,Charlotte,NC,28216,35.3040659,-80.8592341,4,Food;Grocery;Beer;Wine & Spirits
Aldi,5817 Prosperity Church Rd,Charlotte,NC,28269,35.3724458,-80.78622,3,Grocery;Food
Aldo,6801 Northlake Mall Dr,Charlotte,NC,28216,35.3521284,-80.8512352,3,Fashion;Shopping;Shoe Stores
Aldo Shoes,"4400 Sharon Rd, Ste 198",Charlotte,NC,28211,35.1523852,-80.8321253,3.5,Shopping;Fashion;Shoe Stores
Alegria Cherokee Store,7868-K Rea Rd,Charlotte,NC,28277,35.0581178,-80.8149652,3,Uniforms;Discount Store;Shopping;Wholesale Stores;Outlet Stores;Fashion;Shoe Stores
Alert Alterations,"1727 Sardis Rd N, Ste 8B",Charlotte,NC,28270,35.1403187,-80.7373666,4,Sewing & Alterations;Local Services
Ale's University,9601 N Tryon St,Charlotte,NC,28262,35.3166471,-80.74013136,3.5,American (Traditional);Nightlife;Restaurants;Food;Beer;Wine & Spirits;Bars;Sports Bars
Alex Hair Salon,"11318 N Community House Rd, Ste 300",Charlotte,NC,28277,35.056411,-80.8354073,3.5,Hair Stylists;Hair Salons;Massage;Blow Dry/Out Services;Beauty & Spas;Hair Extensions
Alexander Homestead Weddings,4717 Shamrock Dr,Charlotte,NC,28215,35.227005,-80.74651,4,Venues & Event Spaces;Wedding Planning;Event Planning & Services
Alexander Michael's,401 W 9th St,Charlotte,NC,28202,35.23361,-80.840783,4.5,Nightlife;Local Flavor;Bars;Cajun/Creole;American (Traditional);Restaurants;Pubs;Comfort Food
Alexander Place,6316 Cameron Forest Pl,Charlotte,NC,28210,35.1286,-80.837,2,Real Estate;Apartments;Home Services
Alexander Scott,208 E Blvd,Charlotte,NC,28203,35.3030029,-80.7476035,4,Home Services;Interior Design;Home & Garden;Furniture Stores;Shopping
Alexander Village Apartments,9224 Graham Ridge Dr,Charlotte,NC,28262,35.3330422,-80.7520774,3,Real Estate;Home Services;Apartments
Alex's Tree Service,,Charlotte,NC,28216,35.231402,-80.845841,3.5,Tree Services;Home Services
Alfa Medical Clinic PA,"2540 W Arrowood Rd, Ste 110",Charlotte,NC,28273,35.1480586,-80.9292548,3,Health & Medical;Internal Medicine;Family Practice;Doctors
"Alison Garten, DPM","11030 S Tryon St, Ste 308",Charlotte,NC,28273,35.117008,-80.960047,5,Podiatrists;Doctors;Health & Medical
Alive After 5,210 E Trade St,Charlotte,NC,28202,35.2253172,-80.8424885,3.5,Event Planning & Services;Party & Event Planning
All About Moving,,Charlotte,NC,28202,35.2326781,-80.8460822,4.5,Movers;Home Services
All About the Pipes,4913 Chastain Ave,Charlotte,NC,28217,35.1757321,-80.8817744,4,Plumbing;Home Services
All About You Salon & Day Spa,1700 East Blvd,Charlotte,NC,28203,35.198675,-80.840597,4.5,Beauty & Spas;Day Spas;Hair Salons;Nail Salons
All Ale to the Queen - Beer Carnival,Amos' Southend,Charlotte,NC,28203,35.21643927,-80.85521721,4,Local Flavor;Arts & Entertainment;Festivals;Yelp Events
All American Pub,200 E Bland St,Charlotte,NC,28203,35.21661764,-80.85444482,3,Nightlife;Pubs;American (New);Restaurants;Bars;Sports Bars
All City Transportation Co,3910 Providence Rd,Charlotte,NC,28211,35.1578375,-80.7993093,3,Taxis;Hotels & Travel;Limos;Transportation;Airport Shuttles
All Green! Carpet Cleaning,,Charlotte,NC,28216,35.3202223,-80.8875861,5,Local Services;Carpet Cleaning
All Hours Plumbing,"15105-D John J Delaney Dr, Ste 156",Charlotte,NC,28277,35.0531218,-80.84715,5,Plumbing;Home Services
All In Good Company,1317 Harding Pl,Charlotte,NC,28204,35.2086981,-80.8379006,5,Day Spas;Beauty & Spas
All Kids Pediatric Dentistry,"2630 W Arrowood Rd, Ste C",Charlotte,NC,28273,35.1478509,-80.9314498,4.5,Health & Medical;Dentists;General Dentistry;Pediatric Dentists;Medical Centers
All My Sons Moving & Storage,6901-B Northpark Blvd.,Charlotte,NC,28216,35.3144062,-80.8502027,3.5,Home Services;Movers;Local Services;Self Storage
All My Sons Moving & Storage of Charlotte,6901 Northpark Blvd,Charlotte,NC,28216,35.313431,-80.850563,1,Self Storage;Home Services;Shopping;Home & Garden;Movers;Local Services
All Nations Coffee,101 W Worthington Ave,Charlotte,NC,28203,35.2114337,-80.8603994,4.5,Bakeries;Food;Coffee & Tea
All Paws Boutique & Grooming,"16640 Lancaster Hwy, Ste 101",Charlotte,NC,28277,35.0219135,-80.8491687,1.5,Pets;Dog Walkers;Pet Stores;Pet Training;Pet Services;Pet Groomers
All Pro Window Cleaning,1618 Ravenswood Rd,Charlotte,NC,28216,35.3013199,-80.929081,5,Pressure Washers;Window Washing;Gutter Services;Home Services
All Star Pest Control,,Charlotte,NC,28227,35.1825962,-80.6548882,5,Home Inspectors;Pest Control;Local Services;Home Services
All The Right Grooves,,Charlotte,NC,28269,35.3352529,-80.7990185,5,Event Planning & Services;DJs
All Uniform Wear,"8821 Jw Clay Blvd, Ste 4",Charlotte,NC,28262,35.3135455,-80.7530656,2.5,Shopping;Uniforms
All Wags Doggie Daycare,670 Griffith Rd,Charlotte,NC,28217,35.1601027,-80.8820508,4,Pets;Pet Sitting;Pet Services
Allen Edmonds,6822 Phillips Pl Ct,Charlotte,NC,28210,35.145948,-80.826378,4,Shopping;Shoe Stores;Fashion
Allen Tate Company Real Estate,6700 Fairview Rd,Charlotte,NC,28210,35.1471502,-80.8289856,2.5,Home Services;Real Estate Services;Real Estate
Allen's Jewelers,4400 Colwick Rd,Charlotte,NC,28211,35.17705,-80.79826,5,Shopping;Appraisal Services;Jewelry Repair;Bridal;Jewelry;Local Services
Allergy Asthma & Immunology Relief,"1523 Elizabeth Ave, Ste 200",Charlotte,NC,28204,35.214165,-80.826742,3,Allergists;Doctors;Immunodermatologists;Naturopathic/Holistic;Health & Medical
Allied Restoration Specialist,"2748 Interstate St, Ste A",Charlotte,NC,28208,35.2372808,-80.9106552,3,Home Cleaning;Professional Services;Local Services;Contractors;Architects;Home Services;Damage Restoration
Alloy Tattoo & Salon,"6303 Carmel Rd, Ste 104",Charlotte,NC,28226,35.0910646,-80.8426134,5,Beauty & Spas;Piercing;Hair Salons;Tattoo
Allstate Insurance Agent: Benjamin Helbein,"401 East Blvd, Ste 200",Charlotte,NC,28203,35.21014241,-80.85503519,4,Auto Insurance;Home & Rental Insurance;Financial Services;Life Insurance;Insurance
Allstate Insurance Agent: John Rose,"6853 Fairview Rd, Ste C",Charlotte,NC,28210,35.14774519,-80.82617922,3.5,Insurance;Auto Insurance;Life Insurance;Home & Rental Insurance;Financial Services
Allstate Insurance Agent: Ken Costanza,"8133 Ardrey Kell Rd, Ste 202",Charlotte,NC,28277,35.03909746,-80.79446018,5,Life Insurance;Auto Insurance;Insurance;Financial Services;Home & Rental Insurance
Allstate Insurance Agent: Valbuena Insurance Group,"4523 Park Rd, Ste 102",Charlotte,NC,28209,35.1695753,-80.850264,2,Auto Insurance;Financial Services;Insurance;Home & Rental Insurance;Life Insurance
Allstate Insurance: J C Alvarado,"112 S Tryon St, Ste 300",Charlotte,NC,28202,35.22710819,-80.84395114,3.5,Home & Rental Insurance;Auto Insurance;Insurance;Financial Services;Life Insurance
Allure,5720 Carnegie Blvd,Charlotte,NC,28209,35.1543248,-80.839685,3.5,Home Services;Apartments;Real Estate
Allure Nails & Spa,"11318 N Community House Rd, Ste 206",Charlotte,NC,28277,35.05627258,-80.83522829,4,Hair Removal;Nail Salons;Eyelash Service;Waxing;Beauty & Spas;Skin Care
ALMAR Auto Repair,4127 South Blvd,Charlotte,NC,28209,35.186518,-80.875274,4,Oil Change Stations;Auto Repair;Automotive
Almonte Salon & Spa,"8943 S Tryon St, Ste E",Charlotte,NC,28273,35.1362054,-80.9369244,4.5,Hair Removal;Nail Salons;Hair Salons;Makeup Artists;Beauty & Spas;Waxing
Aloft Charlotte Ballantyne,13139 Ballantyne Corporate Pl,Charlotte,NC,28277,35.0585128,-80.844826,4,Hotels & Travel;Event Planning & Services;Hotels
Aloft Charlotte Uptown at the EpiCentre,210 East Trade St,Charlotte,NC,28202,35.2253172,-80.8424885,3,Event Planning & Services;Hotels & Travel;Venues & Event Spaces;Hotels
Aloha Hawaiian Bbq and Grill,8170 S Tryon St,Charlotte,NC,28273,35.145606,-80.9365659,3.5,Hawaiian;Restaurants
Aloha Nails,"9935 Rea Rd, Ste B",Charlotte,NC,28277,35.033927,-80.8047131,3.5,Nail Salons;Beauty & Spas;Hair Removal;Threading Services;Waxing
Aloha Nails & Hair Styling,"1607 Montford Dr, Ste D",Charlotte,NC,28209,35.1709586,-80.8494203,3,Nail Salons;Beauty & Spas;Barbers
Aloha Snow,"5716 Wyalong Dr, Ste J",Charlotte,NC,28227,35.1729182,-80.708541,4.5,Ice Cream & Frozen Yogurt;Food
Alpha & Omega Home Inspections,6241 South Blvd,Charlotte,NC,28217,35.1503205,-80.8753487,5,Home Inspectors;Home Services
Alpha Mill Apartments,220 Alpha Mills Ln,Charlotte,NC,28206,35.23143642,-80.83134323,3.5,Home Services;Apartments;Real Estate
Alphabet Soup Monogramming Boutique,"3900 Colony Rd, Ste B",Charlotte,NC,28211,35.1542135,-80.824381,4,Flowers & Gifts;Local Services;Gift Shops;Screen Printing/T-Shirt Printing;Cards & Stationery;Souvenir Shops;Sewing & Alterations;Arts & Crafts;Event Planning & Services;Shopping;Customized Merchandise
AlphaMale Nail Care Services for Men,116 W 4th St,Charlotte,NC,28281,35.309637,-80.749374,5,Health & Medical;Reflexology;Beauty & Spas;Nail Salons
Alpine Cleaners,9205 Baybrook Ln,Charlotte,NC,28226,35.079609,-80.829343,3,Local Services;Laundry Services;Dry Cleaning & Laundry
Alpine Ski Center,1501 E Blvd,Charlotte,NC,28203,35.2004319,-80.8421756,4.5,Sporting Goods;Outdoor Gear;Shopping
Al's Pizza,"1630 E Woodlawn Rd, Ste 250",Charlotte,NC,28209,35.17161583,-80.84875345,3.5,Restaurants;Pizza;Italian
Al-Salam Market & Deli,"10901 University City Blvd, Ste 104",Charlotte,NC,28213,35.314547,-80.702652,2.5,Grocery;Delis;Specialty Food;Ethnic Food;Meat Shops;Food;Restaurants;Convenience Stores
Alter Ego Salon & Day Spa,"2127 Ayrsley Town Blvd, Ste 101A",Charlotte,NC,28273,35.137833,-80.933055,2,Hair Salons;Beauty & Spas;Day Spas
Alter Imaging,"1900 South Blvd, Ste 304",Charlotte,NC,28203,35.21104064,-80.85942329,3.5,Advertising;Graphic Design;Web Design;Marketing;Professional Services
Alterna Real Estate,"301 McCullough Dr, Fl 4",Charlotte,NC,28262,35.301362,-80.757345,5,Home Services;Real Estate Services;Real Estate;Real Estate Agents
Alterna Studio,"9651 Brookdale Dr, Ste 300",Charlotte,NC,28215,35.2828178,-80.6691502,5,Hair Salons;Beauty & Spas;Nail Salons
Alternative Beverage,"1500 River Dr, Ste 104",Charlotte,NC,28209,35.1895149,-80.8749662,4,Brewing Supplies;Hobby Shops;Breweries;Shopping;Food
Alternative Fitness Pilates,"200 N Sharon Amity Rd, Ste B",Charlotte,NC,28211,35.1760791,-80.7964866,4,Fitness & Instruction;Pilates;Active Life;Trainers
Alvin Ailey American Dance Theater @ Knight Theater,430 S Tryon St,Charlotte,NC,28202,35.224676,-80.847782,5,Arts & Entertainment;Performing Arts
Always Running,,Charlotte,NC,28297,35.3227409,-80.9018518,5,Local Services;Appliances & Repair
Aly Baba,3145 N Sharon Amity Rd,Charlotte,NC,28205,35.203695,-80.760588,3,Restaurants;Middle Eastern;Halal
Amélie's French Bakery & Café,7715 Pineville Matthews Rd,Charlotte,NC,28226,35.08628171,-80.850604,3.5,Cafes;Restaurants;Patisserie/Cake Shop;Food;Bakeries;French
Amélie's French Bakery & Café,4321 Park Rd,Charlotte,NC,28209,35.17358887,-80.847268,4.5,Restaurants;Food;Coffee & Tea;Bakeries;Custom Cakes;Patisserie/Cake Shop;Cafes
Amélie's French Bakery & Café,"2424 N Davidson St, Ste 102",Charlotte,NC,28205,35.241145,-80.812057,4,Restaurants;Food;Patisserie/Cake Shop;Coffee & Tea;Cafes;Bakeries;Breakfast & Brunch
Amélie's French Bakery & Café,380 S College St,Charlotte,NC,28202,35.2242713,-80.84514028,4,Bakeries;Cafes;Food;Coffee & Tea;Restaurants
Amélie's Petite,330 S Tryon,Charlotte,NC,28202,35.2253211,-80.846342,3.5,Food;Bakeries
Amalfi's Pasta 'n' Pizza,8542 University City Blvd,Charlotte,NC,28213,35.2957226,-80.7392485,4,Italian;Caterers;Pizza;Event Planning & Services;Restaurants
Amaravati Grill,8145 Ardrey Kell Rd,Charlotte,NC,28277,35.0390014,-80.7935942,2.5,Seafood;Desserts;Indian;Food;Barbeque;Restaurants
